index,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
57,69_Em Mới Là Người Yêu Anh,0.43776867,0.087744966,0.35885552,0.010690219,2310.9479166742653,685065.6571486986,2638.8076166083715,194293.09239408653,5198.456065647373,3090419.3474058765,0.07531398147252322,0.0026299225817720405,1.7112601e-05,0.08079821,-0.0015142856,0.028404014,99.38401442307692,-25.371021,3100.086,85.17688,835.7477,13.447568,308.2469,34.15612,252.48537,10.746766,123.09333,12.769722,114.86414,6.966763,86.503426,5.054407,92.53783,7.630693,95.38871,13.766612,89.31103,1.3430057,72.458725,5.1235843,45.787495,-4.999418,60.216743,6.9739127,56.101303,-0.7233248,60.00465,8.595701,66.65663,0.27292806,96.27577,6.1514306,69.72187,2.4182043,53.82395,2.2551334,60.007717,rb
58,97_Chạy Khỏi Thế Giới Này,0.3131371,0.089900516,0.1668731,0.00210452,1673.554605453482,472615.45280181593,2193.201832786289,182071.82061794674,3645.6737884427002,2567635.4210807523,0.05909129045327012,0.0013985486287838567,-3.3184722e-07,0.018377164,-1.7981689e-06,0.0043861438,143.5546875,-126.66602,2679.1443,116.01756,926.31006,21.136023,355.4055,34.86222,317.82928,-0.9287597,232.23714,5.4068933,267.1674,0.57768285,187.55296,-0.8425534,148.01755,-4.8356895,130.00531,6.175316,132.9906,-10.32671,111.10964,0.37377325,86.852356,-10.9585905,97.77092,-1.4879754,72.91691,-7.9029136,100.87546,-0.61961657,70.73016,-5.194013,79.13707,-2.4224727,84.18572,-1.4095794,81.6879,-0.30034333,97.44794,rb
59,23_Một Năm Mới Bình An,0.367942,0.082136,0.20737559,0.005893155,2315.9387653908157,490875.99196292926,2458.6097510510644,208853.18198826208,4912.249462966211,2515245.1850925134,0.09736656921197756,0.00254999571935614,0.00014662878,0.027784364,-0.00040194637,0.008736859,112.34714673913044,-38.010014,2027.0751,96.13085,677.054,-10.267187,537.69275,16.564014,164.01915,0.55132157,118.79264,-0.6980665,124.10146,-4.366187,80.779625,-2.5692399,100.23265,-7.2332177,92.49414,4.621822,77.962265,-5.8951826,84.67493,1.5592083,55.412224,-7.1234627,62.068718,0.89670724,50.470448,-3.0668406,45.529987,0.90389043,45.924168,-3.0517106,40.16329,0.9073925,44.068993,-2.515419,39.35795,0.8434035,50.709385,rb
60,62_Yếu đuối - Hoàng Dũng _ Lyrics Zin,0.22283094,0.0869317,0.084078915,0.0015465441,1241.1737572614597,246451.08520695576,1710.3800320919083,257490.2645923891,2164.7494100564772,1664130.3903564122,0.05285134330253483,0.0005743325234455275,-3.1267286e-05,0.0075241956,-0.00014914316,0.00027659308,151.99908088235293,-250.21289,5165.673,139.52498,704.6771,12.573119,359.57724,8.96236,248.20879,0.950615,222.8415,0.5581271,125.87575,-10.110716,112.91005,0.51119137,134.98703,-17.340216,145.23907,1.7122595,101.065704,-9.181241,84.53428,-6.0063334,87.94345,-6.0202937,73.00918,-4.5876975,78.61196,-2.8042605,81.58794,-3.2984185,97.92584,-11.992931,68.9329,-5.1797147,98.66351,-9.0246315,85.98742,-6.778309,178.2477,rb
61,39_Em Hát Ai Nghe,0.23779011,0.08648771,0.121482946,0.0018475875,1226.7861745860282,343036.75468650105,1679.596904057657,360918.56730295514,2379.1897800315646,2096513.7145483221,0.0463313524937113,0.0007374522649746181,1.130097e-06,0.013834142,-3.1443133e-06,0.000659875,117.45383522727273,-210.68085,3946.0164,151.8,1650.8627,6.5764313,411.08533,13.668356,412.5782,4.5801044,158.09897,-3.4246686,238.54799,-5.1145883,153.4064,-7.1810036,204.20032,-8.928096,127.915565,2.2923098,139.28464,-20.456554,170.60002,-0.18160765,118.563866,-10.406087,124.9808,-2.492105,121.55518,-3.93793,118.005905,-1.8489633,83.702324,-5.373242,92.82577,-8.607514,115.70685,-9.307418,118.4833,-8.376657,90.431816,rb
62,29_Có Ai Thương Em Như Anh,0.2885282,0.1004919,0.2085109,0.022016365,1973.7999574913422,812716.3798074246,2353.3162570689888,240807.9297973223,4085.6711278389853,4162456.6967458623,0.07358761247097523,0.0037056359729288404,6.5168106e-06,0.029619228,-0.0003837245,0.027210228,69.83741554054055,-134.2658,7029.751,102.32626,1547.8922,8.386913,710.6379,6.7261906,321.02094,5.6727962,250.94312,-1.4431372,339.17517,-11.346509,220.96234,-0.70270663,170.13528,-6.514328,213.30962,-6.3453026,204.27406,-16.288277,111.9874,-4.2196975,106.99049,-11.572551,162.19547,6.0636916,110.77276,0.2176969,136.11623,0.76012844,152.85344,-2.5851107,101.08462,-2.0057442,105.06568,-7.3757,102.974205,3.190243,97.37344,rb
63,24_Yeu Xa,0.26537484,0.08620051,0.09317018,0.004741112,1020.7248259111108,422517.0912065638,1348.147351289025,377799.1939594985,1791.32666809271,1696610.2667191538,0.04904033082188467,0.0018244222357344537,-6.79735e-06,0.010429732,1.5792411e-05,0.00081714,161.4990234375,-247.9812,8002.3647,152.13124,1136.3094,21.841295,666.8809,12.581803,261.17206,4.945954,164.76308,0.0028348279,134.238,-2.7866852,112.13172,-3.7893982,102.42773,-8.178276,96.40804,2.450623,145.83612,-12.273261,88.19264,-7.0127254,73.65988,-5.912578,81.48104,0.98225784,81.65561,-4.8067045,75.49427,-1.8944043,112.2685,-3.9274464,92.95413,-1.5174217,108.58799,-5.0935783,89.00425,-2.6992493,75.19595,rb
64,83_YÊU EM DẠI KHỜ _ LOU HOÀNG _ OFFICIAL MV,0.33256122,0.09519599,0.24954963,0.01242614,1993.948169100271,871424.9737919989,2314.228733004734,249473.9517439409,4239.191032858456,3690348.4864668907,0.07427600588960913,0.004500079585874896,-1.248816e-07,0.040120915,0.00020661773,0.019432623,89.10290948275862,-86.39594,5584.649,97.953125,1504.3452,5.3817744,448.3496,25.989931,398.07703,8.230035,298.67908,8.083344,200.30544,-11.510413,219.48181,3.583256,163.39885,-4.591479,160.67995,-2.098213,212.59814,-7.0991497,141.36966,-6.1565423,218.40366,-13.092469,131.11426,-3.4271774,110.30766,-5.7557025,84.891495,-4.5894747,79.10604,-12.879159,76.92751,-3.5879474,59.59676,-5.991864,59.3221,1.2904915,64.085526,rb
65,42_có hẹn với thanh xuân - MONSTAR _ official music video,0.31880578,0.09184346,0.22225362,0.007241655,1555.719778272563,468379.80523268733,2065.0001337684694,236677.08969611704,3222.5263471573867,2705732.1947211083,0.04822854434742647,0.0008928573484619206,8.536001e-06,0.041524593,1.43993775e-05,0.00798574,99.38401442307692,-122.12014,3747.8433,120.17169,1359.8179,11.402987,464.9939,29.428995,398.9417,8.221944,162.00566,6.710417,179.40016,-1.4331977,143.80316,2.1098726,132.4063,-11.305009,165.96805,5.1132,174.84341,-2.6964228,105.42301,-0.6686682,78.20406,-5.5029674,93.16426,-2.1352324,115.58645,-5.722296,91.62238,-1.1115237,95.04038,-6.8151727,135.96227,0.5861988,136.08815,-3.526333,103.47964,0.32067606,180.04738,rb
66,82_MISSING YOU - PHƯƠNG LY x TINLE _Official MV_,0.3324209,0.09338748,0.14375503,0.005445166,1976.5974421316473,550318.4285262176,2382.3683883102535,223631.95478875673,4168.97895742127,3080715.956284166,0.07435744908571981,0.0022740020382049997,-7.648555e-06,0.017169924,-3.5265264e-05,0.0036619466,103.359375,-153.56187,8070.9326,96.62239,1104.8064,5.4044266,621.92676,24.745583,572.30664,14.962294,321.41287,3.8806727,422.53018,3.758791,304.64523,-5.477782,306.17657,-2.0761447,255.80606,1.6253473,234.82292,-13.429068,213.67993,0.6964552,139.21616,-4.388285,162.54266,0.71051216,144.2963,-8.339708,149.84839,0.33069035,153.91225,-8.890652,185.68893,0.949289,322.78036,1.4340539,254.0907,2.577052,198.93613,rb
