index,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
10,0.2485676043926199,0.4977044726361477,0.4622984505826408,0.2784087505343049,0.0978260114313244,0.1741627440342327,0.281314652761267,0.1907322729982251,0.0793809830395368,0.1404479961577712,0.1127573397724106,0.1746239590571426,0.9646448055613815,0.3094767507316737,0.799077680353066,0.0502285509287805,0.6704980842911878,0.3401285023817172,0.0886915584026733,0.6296650969744925,0.347470508343639,0.5029951954913899,0.208824548782197,0.7799917459828793,0.6257346699038149,0.5088669171415099,0.5200624297049838,0.1315345851015846,0.1867468699333809,0.754307482075604,0.1307317869993935,0.6205258139534804,0.4058469032586637,0.0131248977867932,0.5766167173735119,0.5733303285325085,0.3815314797074887,0.4618325340871648,0.781405638961207,0.44546014616607,0.3315049421748471,0.4888319555818274,0.2412074544411059,0.0,0.6266530199709599,0.6259946292860922,0.2558788694924313,0.4302600145561,0.4613440363687625,0.3391262036125294,0.5233967171608188,0.2294336754241123,0.2251206185941565,0.3569880270961729,0.249993990124914,0.0,0.4440574258992045,0
11,0.3512802119975973,0.3318173557038504,0.2807848971276986,0.1314508966750502,0.4081877109200233,0.2586559810674926,0.5160764667084001,0.1770846469423292,0.3558586205113986,0.1721913580753127,0.3913443161694162,0.3704500210559062,0.9646420121139144,0.1233188270436894,0.7992409580886773,0.0736511994777573,0.0782851817334577,0.4645058732200157,0.0915954008830112,0.3961258051028348,0.1849027951268289,0.0,1.0,0.6039512699390521,0.5708437834519606,0.1796021419163146,0.6239820702745775,0.3317011579175795,0.833004050820049,0.3815285097957498,0.0998730707007823,0.3692344874594255,0.4589274047175402,0.4346193179629264,0.2199029977212641,0.5755781765616882,0.2005043687708083,0.2369759104148427,0.5821535842148091,0.5243011210842667,0.3749328966771059,0.5400969214337625,0.2938276923126412,0.2045393989023127,0.3404941136090456,0.484471198241223,0.2867494502336606,0.4724041032652342,0.3276049967601086,0.5026671899012167,0.3830016831384057,0.5509150841128794,0.1884229079211472,0.5484012301426237,0.153862389601119,0.5754609579211178,0.3264558497935108,0
12,0.3690007971708444,0.6055484570096379,0.7399557878519273,0.7077161018675562,0.5297222295388461,0.9318379442828416,0.7439234389159222,0.4880384965905793,0.5673733134701512,1.0,0.4076782999231021,0.8238348089950288,0.8978998237940866,0.5906742320865134,0.6647102264032734,0.3631581811712455,0.7383367139959431,0.6816974590501426,0.4624329881344656,0.3047605460377803,0.5003298829055862,0.6386744945124824,0.0383168303517945,0.4599252506207167,0.7654155006205121,0.6549138743798493,0.3622535734101474,0.5800835660699529,0.0883196791026705,0.4584361894830069,0.4580081394595027,0.7649665344916354,0.5874059969865083,0.6970741754255816,0.2498755883827706,0.5623642170769656,0.2507173826395323,0.6060780534447545,0.4686267928990017,0.433139936532899,1.0,0.6164036645452722,0.6987972929105233,0.7160995753186841,0.3645199123285958,0.6012009988191909,0.2051171972896452,0.5790462734141238,0.2427808294288345,0.8263791112381935,0.2429299555478831,0.5128155882515848,0.1620909955089435,0.6621334407325448,0.1699440001653892,0.6977062029148992,0.0924695265259941,0
13,0.5954406796836602,0.2631184187424562,0.8682059394109001,0.4655546067573661,0.4842692145446347,0.518885466762961,0.7249115506751782,0.5718693370519209,0.5542297769151601,0.7508136822177316,0.3527148578885805,0.3588012867230554,0.7888992198786073,0.682718060970616,0.3315593076635498,0.3840649950390854,0.6704980842911878,0.7711025880564466,0.4484137340731711,0.4617862994516136,0.6467706363718488,0.6673963211962834,0.0955975289489696,0.4497741418471392,0.3275056593325521,0.723812255147935,0.3453915591689622,0.5723096528234333,0.0116046477996344,0.4853459106501643,0.4983215127842405,0.8721166525350823,0.513850201278205,0.7191043622674832,0.3235435075993084,0.5371409006792727,0.5127984789427602,0.6337048944221786,0.3878943424736699,0.4807131478771833,0.3948690736470099,0.4374754574783577,0.6263467695089748,0.8209033455597332,0.1790775856830785,0.5268685134073496,0.2169152673090177,0.8470535854294816,0.2131914430747947,0.6871494444285173,0.1115733747644325,0.4885092467119696,0.1741224720626964,0.6792197527431098,0.1518626828819713,0.7309862218341101,0.2325415906910451,0
14,0.1925443782266647,0.2498334814851395,0.2988024026122868,0.1740985829606727,0.4527002165973378,0.5927293674884969,0.5565293460026168,0.1414140037060165,0.3854719933831166,0.346116403940216,0.4856435779965887,0.6830956137584779,0.9646476722768512,0.1473463039922739,0.7989456007259161,0.058366727714238,0.9011494252873562,0.4460646341656384,0.236551594537534,0.3508124830584086,0.6621175897054106,0.2870649162222007,0.1152033435552206,0.604233591349085,0.2572581604948525,0.2788913001059728,0.3648993946871493,0.6547547366322003,0.1059538702189258,0.5911066338103195,0.1128142241841796,0.3184568178467672,0.2178883790163579,0.4341913170904066,0.4111920172758624,0.6068823007988754,0.3731426845899199,0.1372128633026905,0.3407687819853559,0.5187464618107975,0.1969532272367672,0.8152674480323279,0.2982688853320238,0.442368665149032,0.7729462411240129,0.7130474161341892,0.4952303704868357,0.4828930148227386,0.5432510027754525,0.6671232109652524,0.7506598190266568,0.6948727161439501,0.4712981787742182,0.6337809793104061,0.5002530774044615,0.9984840645985064,0.5154723509414199,0
15,0.6767568717994112,0.4457008338350681,0.1323420272814812,0.0728734108346224,0.31546318178052,0.4749665330826498,0.5024748232113163,0.1881667599088344,0.2753290818604346,0.3300030713354627,0.2349879392529095,0.3843338361914004,0.964656274254821,0.0472792066637673,0.7994454894503138,0.0243273706446594,0.5057471264367817,0.2760988265856953,0.3210547298643879,0.4854886695733956,0.5072152929852378,0.2393437140782107,0.1245543091260537,0.5548909048294609,0.4060030781886474,0.4287132258768393,0.3189526200559981,0.8451848450115782,0.2435869827736663,0.9232018084585872,0.2789850713244591,0.6455896465394779,0.3932585301996967,0.5947691379624509,0.2611484274142978,0.5693599077090319,0.1333684495179214,0.1748181715964086,0.2062332341854413,0.5919744814610022,0.2803048594537373,0.4971220566750275,0.1563062508226108,0.1999513099995309,0.13532933888374,0.2472661002747104,0.0959050428866076,0.2142099102623985,0.1135677252151656,0.3004980771959685,0.1989936846345287,0.5295333086083898,0.112889786704104,0.0624556906379999,0.2192028401762455,0.3835117864661166,0.2923686229196864,0
16,0.2183585562417977,0.7488790352012265,0.7584908261840044,0.8692062483521106,0.4578746070813154,0.5034115585963145,0.6037029666342741,0.0831944780623698,0.4140345600571458,0.3153831976204649,0.4455137277101616,0.6130925876781737,0.9643964713713202,0.6127034388922026,0.7768766954061131,0.3858719659580806,0.7383367139959431,0.6428575452554444,0.5088398924449811,0.2933944529251476,0.2171873199116575,0.3165678826987451,0.146057241064243,0.7507916282908846,0.3356248128298493,0.3198357191519411,0.1762185522574853,0.6262588459401497,0.2623962424349284,0.8939376690044877,0.3077970703739578,0.6124655865908374,0.4095974206206957,1.0,0.2920549974068497,0.8730532454759701,0.3923752037147836,0.3466815942277756,0.4919851756270888,0.8452147839416808,0.2374273320208811,0.7786585753307143,0.364648005723628,0.2731999340494228,0.5423622704884012,0.6081303122168245,0.5071796614060835,0.78959580152684,0.8246608280238299,0.7625951404207387,1.0,0.8432735859242411,0.979892653907202,0.6642709795011947,0.6526506247064645,0.6701890509062662,0.7817910726300977,0
17,0.4655530860074914,0.4422157608941921,0.161742617548462,0.0556908695735385,0.1946483241974389,0.4168514766486506,0.4584933590171298,0.2931777785840044,0.172428086038282,0.4024694863978219,0.0779427346209816,0.2568011208656558,0.9651934679901032,0.0612764130557446,0.8011418214728552,0.0180947043546808,0.2091954022988505,0.2202844157872888,0.098828042506066,0.6249653486154262,0.523955292922937,0.6698737389784717,0.1404573929100732,0.7559964553024068,0.3392501507052195,0.6301915240256621,0.4283196809242544,0.6796794746155426,0.1309551157257534,0.6983838141569947,0.1992724465172682,0.5697268111669167,0.3279591703186842,0.4983382945871823,0.562096313613728,0.6849174163467922,0.0953122949727958,0.4205874656846045,0.2537117761876341,0.8256613467536782,0.2051338097817147,0.7221566247936415,0.3875908356545141,0.5885348089166432,0.2773168354751443,0.6213273925017734,0.2274090365874297,0.4898102682185357,0.1370327144311862,0.3794861921550329,0.1513853236085336,0.514189318364958,0.0875665989825548,0.4136612528856786,0.1579809224187157,0.5258292693056233,0.1601943008020741,0
18,0.5336768546137114,0.2890361871003817,0.5318206124454976,0.2565915406579434,0.2088597534881648,0.1062336541402592,0.4065601403237937,0.2465750764774994,0.1812809872690788,0.1518249330070244,0.2336503610709643,0.0976293469828278,0.9648364910585197,0.3324685197709063,0.7921053431680256,0.1090088247799246,0.4197901049475263,0.5669778807064186,0.128012107909664,0.722499969820647,0.2701483227058497,0.1360617318824791,0.1360478009698451,0.3961324897852183,0.1764590487999542,0.8610140256852525,0.1006449191568925,0.636945033680365,0.0849521762243121,0.6820192347470955,0.0332074230059121,0.7142571995396657,0.0859488797196869,0.3046951179090913,0.3634345374875156,0.6234317915890617,0.3435746501370191,0.1853465470897679,0.2887802146985207,0.6320117831505209,0.3755759829484453,0.4353514324694614,0.2174063215637793,0.507169137861222,0.2708715995693631,0.3139336106842376,0.1579274839807697,0.7252234326555622,0.1840708481953065,0.5142636871864673,0.2099176269187059,0.4483015980260203,0.091990598954474,0.1564003979903941,0.2871530832804917,0.3713412003165539,0.26944905668876,0
19,0.2023877153652393,0.3347591421953622,0.33122590440686,0.2491879159238349,0.3450514547053585,0.2044061214838904,0.4985897249882702,0.1481822879215851,0.2795097490941731,0.1495362076405372,0.3706794847067717,0.2804897552993919,0.9646099455003612,0.1890715242686972,0.7984488181025663,0.0525144333749226,0.5057471264367817,0.4216755175072393,0.2571294576315787,0.5221570226257356,0.4355025185111347,0.0700775968047408,0.0528481666473087,0.3995325114912131,0.2785720930965256,0.4765708993120361,0.9800185125946994,0.2246356725617466,0.4418621111767307,0.7164108311965319,0.1886703984614279,0.5679136038287061,0.3116984737105315,0.3796643734629098,0.5902405269304545,0.2878891850614768,0.2527014667858763,0.4466279041651534,0.8424244806314252,0.5869829886090402,0.5188335795817063,0.9128457192046996,0.5163245499733147,0.3808541984384963,0.4625242388107304,0.2982059631837312,0.3647140911937937,0.7671626799668205,0.3001885332093585,0.127815342714938,0.2275420482499676,0.4628674570310515,0.1750741189118204,0.6431314902450798,0.2700621082132717,0.4536766849894975,0.5102575493624936,0
20,0.6382761702015618,0.2145174260143747,0.1644389459668934,0.0772286111858252,0.193510520115148,0.3432868846669193,0.4105576154727566,0.2853422199908551,0.2080558675495445,0.390401470302753,0.1593321126471275,0.2854794442582725,0.9647018250491984,0.0585688453122546,0.7984071390267616,0.0269176776540442,0.5551724137931036,0.2665714769569812,0.2344962983265418,0.6809736188556209,0.7183817826137069,0.5458184726726961,0.1529841476570522,0.7816957793113175,0.5156048048510709,0.4698520906991407,0.2187545602849281,0.8900097891720176,0.1312727331328093,0.6770276723388298,0.1274296643234485,0.5516080269059553,0.2670205816378349,0.3010542326514202,1.0000000000000002,0.6138892174611184,0.3667305304071948,0.3394238995631936,0.2605929701904929,0.7642511724564015,0.2891053477645904,0.8819897615401948,0.3461722031437601,0.4559283276364737,0.3530751399548023,0.7112505624994157,0.1924446510480799,0.5362277774090801,0.1081604659063854,0.5065918528128799,0.1677813934084272,0.4096787484516067,0.1132530408275918,0.3335532194542764,0.131192236205914,0.4582827211558096,0.3904838371380044,0
21,0.2319525732179503,0.2562064183162729,0.5926992867613877,0.2362961187979947,0.3192802505428807,0.4159343569957751,0.6265250323249858,0.5532769340710868,0.3029517503254397,0.8974562279387612,0.1889717430346984,0.1335554659766448,0.964642466071014,0.3982796681738851,0.7928392534462746,0.1391528247311106,0.5057471264367817,0.4615317650380823,0.1778483430118317,0.6149336218845306,0.7052579565950103,0.9017243276059788,0.1060097175071796,0.0,0.7585560934765774,0.5648153335629025,0.9835311189431032,0.0353207697541446,0.269034372512607,0.0810726363050213,0.3339698287531112,0.7562007796953301,0.6481344397953338,0.1060005670318103,0.3891700304879963,0.2618164719576143,0.4593344329569238,0.4318126628587261,0.391672900331439,0.0309261994013523,0.3330134339823759,0.0425434671331812,0.3391538428752599,0.5607266209637576,0.4204494740020563,0.0292236652797117,0.4848724761087088,0.4911542028452005,0.246707192652223,0.3750073268151789,0.1884152316832822,0.0,0.2023365036204838,0.5168164741051423,0.1824295307764585,0.3659259851155375,0.1824290628624711,0
22,0.1688374720769483,0.3182226071155414,0.2732070429822743,0.1570055505796229,0.0,0.016904517278753,0.0,0.4981464638557988,0.0,0.0120268959491501,0.1264812926916627,0.0381495253038618,0.964600525283854,0.1425436119350933,0.7969631998283376,0.0300321297763949,0.0362068965517242,0.2134283569151911,0.1647060861020887,1.0,0.4362805001510794,0.2340735123711922,0.0859113262617354,0.1000286031310949,0.1411766661061012,0.5411914601804743,0.1915616540638364,0.1769312472826207,0.2172140471683178,0.5173373862223831,0.2577826897270187,0.2126251425397499,0.1754369091510561,0.384075584010987,0.2612981176672802,0.31684141271004,0.2112692489582708,0.5405935337469735,0.3401829999710928,0.6421539692115805,0.0,0.6774242133918877,0.4011841170931198,0.3932684414680803,0.3975982348580367,0.4784794615301204,0.3134864412632411,0.7247600692710081,0.3416992294368863,0.9124581846612356,0.6723529124048739,0.6515505679122132,0.1550066602971303,0.4401909141207922,0.1466356561494843,0.5898211276350167,0.1756669195953119,0
23,0.3794262885739707,0.390040365614726,0.8941698280987775,0.598814849433426,0.508447713721461,0.5036189142148709,0.7291841836974657,0.552386301882842,0.5866872817673846,0.9822157824961129,0.35996383028287,0.2024924471628678,0.2653427921256195,0.7772531519271187,0.4713224529671612,0.3096113832886886,0.6098003629764066,0.7808778590776188,0.2735382152990784,0.4325468410996699,0.4356285219439106,0.4938236946956454,0.2143584712400898,0.3882436929378552,0.5547247168849148,0.7638177396803485,0.415016021492175,0.5180632419384011,0.1007760113173122,0.4321427161460173,0.2153015036474035,0.7820844310005546,0.2577906328406097,0.6211252402984442,0.073475832531117,0.5347961699598948,0.146377260801554,0.4990849227882156,0.1697331151307802,0.4302402434099864,0.3210739660088983,0.4773603381013128,0.3915563217916307,0.636375457660161,0.0732198508145823,0.6474722180377452,0.0792850249640092,0.5699011701096846,0.1049674993227102,0.5074828022691449,0.1104069742350352,0.5532925686570246,0.0555602483490117,0.5612223333558969,0.1396057194825497,0.423686277494813,0.2333048371797127,0
24,0.3474291337933637,0.2139920054871114,0.6900620779567858,0.4151695704958136,0.3640685375232758,0.2142483744168882,0.6518574264557486,0.2767260335053843,0.3687389855678631,0.4347868562561264,0.2720694137950902,0.2280622595284708,0.3938768910693618,0.5091556701439113,0.502377977802415,0.191826678143041,0.6704980842911878,0.6540170398166771,0.2742252325894084,0.4886374186666432,0.0927606433183915,0.5868461346612746,0.1466498383612161,0.4108257778263322,0.756108767724101,0.6655375277656057,0.5214754782249682,0.4597369913117125,0.1266616456678955,0.5283503037258428,0.7774642432181453,0.7982440715071659,0.3994240634714818,0.5675183390520488,0.3479403734258203,0.3822248580830299,0.30504548196569,0.5704911100572069,0.393258536707549,0.5577382316171522,0.3041831986126122,0.4993869353103314,0.6772042816769117,0.7007227439726801,0.1757696679689465,0.3867007807337069,0.1269799547931973,0.6197680175385558,0.2864888239929841,0.6391651973839917,0.1493859853552573,0.5306382532312378,0.226540042993687,0.5317381135391219,0.1031950010587424,0.5505210356891752,0.2149856040580534,0
