index,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0,100_CHỦ ĐỀ 6_ CHỈ CÓ MỘT TRÊN ĐỜI  -  ÂM NHẠC LỚP 6  - KẾT NỐI TRI THỨC,0.30661346956168334,0.29410894201051185,0.6305477315956731,0.5483479706168489,0.3292399338587114,0.24384411711889645,0.41320754536317783,0.2720552347009132,0.3363153908446167,0.42288996724292593,0.3837893798032486,0.06886694492246434,0.3008284308231659,0.5246555754683011,0.359243515172185,0.3271050516631966,0.6251993620414674,0.7731864502853177,0.04790710733196603,0.599920511205274,0.3403827531579793,0.4990593459445581,0.08340678501954005,0.33888194858648674,0.23511449034687149,0.6412167405731795,0.2928264652638936,0.4391241939228267,0.2277485475610763,0.9761891818340755,0.46771836997243543,0.5294713845622319,0.2523027776052068,0.3599317388172218,0.17901807839336406,0.7276789608138612,0.3721762860338652,0.22319281535958746,0.23361122975099882,0.3535767376833463,0.41051887623186306,0.5073079693931959,0.1816927427574422,0.5337592721670518,0.1723166611325363,0.4547092620206926,0.2662250853862117,0.4676909246227904,0.24976009618314696,0.12124206027343015,0.27861647827257274,0.5266513321866697,0.28534489269150337,0.24844669696482274,0.44904823450770515,0.38959467271556614,0.3969969656075785,kid
1,7_Em Đi Qua Ngã Tư Đường Phố - Nhạc Thiếu Nhi Hoạt Hình Vui Nhộn,0.33266050847567197,0.25707101573277,0.4219531775984763,0.48765563315281074,0.48396409590644696,0.20903492873051313,0.47082685771480204,0.42479197456915607,0.5230835766843734,0.5159400295816058,0.5438372795975162,0.045946098172592854,0.2955729665917422,0.25838909361116047,0.2905135631298878,0.2724640889418303,0.4820936639118457,0.7294098130789102,0.05463713473419422,0.5027281207373993,0.2856272821476072,0.44607114619696303,0.3766655549301623,0.48725015175145686,0.4517608896724026,0.5425476904069189,0.3760968801639252,0.3897974637299125,0.16777606934564884,0.37362671712864914,0.14643446737190913,0.6611826931160568,0.3116645585748791,0.22629590274797823,0.14368638034140183,0.5851053662954906,0.7538936323153288,0.3335894755171831,0.13202696905241804,0.032888948415420366,0.3976197261241949,0.4049201654811074,0.20003689077240358,0.4379358436089985,0.12297541221394365,0.6431922225864488,0.3381707261146337,0.5864741693354724,0.22279554124874343,0.42309289420541263,0.17595032322086945,0.4846892258945215,0.17214220389785373,0.33544994298338776,0.23408936935753236,0.3393067722492941,0.26055631140970825,kid
2,98_Ngay Dau Tien Di Hoc,0.269159309573223,0.29372959192582426,0.5828843616250634,0.3237281007841693,0.6080055630470594,0.057290747467939274,0.45128010363353677,0.101791982581173,0.517633317407251,0.10199370687780142,0.6652245623136386,0.10148930088150551,0.0,0.40049054317399024,0.5194962732577352,0.5338235489649462,0.5252525252525253,0.8228713693520131,0.008227551255390014,0.27882856485007734,0.14522494881911086,0.3780694436721749,0.24245203349285507,0.6592313845859913,0.3906115958006785,0.2824483900276681,0.48863938081008496,0.1676388336418038,0.31038068946949515,0.362298415072944,0.3554843067769282,0.5565575861572568,0.32612918312422684,0.3578604312825749,0.16091299065995815,0.06914057340561741,0.4384867125108035,0.38656837698113067,0.18106099299356418,0.11241140342245438,0.6074571272212974,0.5786868151744735,0.39754828396994235,0.5188630359243074,0.3497548376886934,0.6258949246542108,0.30817092445241956,0.1739309650621379,0.3411855200778625,0.5205355380354568,0.5378260995635764,0.42688874855393477,0.4199905767357276,0.4353571153287074,0.5881481059491654,0.8221972343839494,0.2918908208729499,kid
3,93_Cả nhà thương nhau,0.26236192411039805,0.43727173514466866,0.5925749253009666,0.7041335468188403,0.3596845295593979,0.20276344989238285,0.445891953693502,0.3672629245157845,0.4063155304072038,0.5604637997950286,0.34947410064803347,0.04877417937651183,0.29146609755302966,0.4598151702918542,0.10255870227186764,0.48795914624174186,0.5252525252525253,0.6964457156907728,0.10073982525724871,0.5286901518900261,0.3009866767571196,0.5195977837244967,0.2048277183489102,0.5334379560765264,0.087066160325658,0.7930500115052891,0.12217818381997414,0.2846685112928418,0.21789322964545108,0.5707928657361171,0.35112264309776475,0.7576757320127833,0.22499221493520927,0.4577240008550235,0.20474727212525082,0.6015490994324961,0.4235377260947928,0.437694605310224,0.10259652230861685,0.5344796175203199,0.24563540148390822,0.6972032115541885,0.15750703557573312,0.7470859686836382,0.24170524128853405,0.7368568688031477,0.24554415317707964,0.5649504313302215,0.14735028481267867,0.334417059753497,0.27052680856218925,0.509308761383505,0.25725075141966547,0.5469951811606506,0.32494141778358065,0.7395779141759875,0.24285986812646493,kid
4,13_Chú Bộ Đội _ Cao Lê Hà Trang _ Nhạc thiếu nhi 2020 _ Nhạc Thiếu Nhi Hay_ Ý Nghĩa Nhất Cho Bé Yêu,0.5223823730616766,0.42710803401491226,0.6285401605483446,0.31021637224583853,0.284481146751948,0.23497484329227727,0.4326235208294178,0.6292809693704974,0.37343148997455444,0.8262499235715126,0.18025524787756692,0.008130542008165285,1.0,0.4521861153995573,0.6289230239226267,0.4775047995945727,0.5727272727272728,0.7539945854767198,0.018318193255849324,0.6887978783472409,0.4348642230663122,0.48956811512826076,0.518321643116988,0.2511565223159583,0.1427749472121959,0.6329195895690489,0.3496688747853861,0.4887965202291209,0.16964121250222455,0.5941809274854435,0.09832020092725763,0.7532334413957907,0.11692682969042245,0.49585457107055053,0.10034048606137466,0.7475709370510923,0.17051633738217087,0.6574700429692656,0.048324199556654485,0.4881239489931439,0.0,0.6357155549154849,0.022665598941927517,0.661434050802542,0.022680329535533894,0.5902213106308606,0.06231661046647338,0.749063271892376,0.12966872096237322,0.6676905804509579,0.186639439113519,0.5854844528056461,0.05850038624090487,0.5124671723849747,0.1835610276832054,0.5061005860934347,0.1758345482933681,kid
5,97_CHÚ CUỘI CHỊ HẰNG _ MV Hoạt Hình _ Ca Nhạc Thiếu Nhi Hay Cho Bé,0.056713209482020854,0.4706486057029111,0.30118841887736314,0.1574461983191797,0.21198195847006207,0.0,0.1376081186725524,0.1199328194124123,0.13863523632608354,0.12413527181714297,0.45400429241320334,0.01916145977914025,0.30105544763223835,0.184323225616761,0.33531511761833255,0.06346605208023501,0.4426877470355731,0.34083224339545903,0.09274927170327697,0.6879939831711187,0.18102837797212595,0.18597792801939406,0.0690427354633886,0.2729861690039568,0.27729900778079697,0.4633318824204138,0.7557606600029841,0.22184506389498787,0.6795396654891928,0.7538774322644219,0.769675322939913,0.0,1.0,0.12180908084213266,1.0,0.09983630448669523,0.6441442647698531,0.0,0.9999999999999999,0.29399572596210977,0.6945209847557452,0.0,0.9999999999999999,0.37779255370941706,0.6122305410655938,0.0,0.7951360485028325,0.24051021388371957,0.34647091450941003,0.10272750499397165,0.3725687778208758,0.3593510859045431,0.3993240094391771,0.4675934151699135,0.8201013081905285,0.2129070886171199,0.34398672274102726,kid
6,52_Bé tập đánh răng,0.46451559005774046,0.22215858492378082,0.6173882088370342,0.1323147343375734,0.4368642485555204,0.1651184801710511,0.44160212578962343,0.2628731670938152,0.4571631279141509,0.2918943276491468,0.4501826452150533,0.09788793283470573,0.29849416300098497,0.4136726301553854,0.26167300990852027,0.44534935911886075,0.4820936639118457,0.8526514252205343,0.0,0.4831331195242381,0.23942297827350184,0.48369750525523725,0.13734204655873275,0.7533698706899614,0.28611198732299503,0.6310302237267664,0.06107616099845212,0.3462531649683382,0.05098389674337764,0.647797732130039,0.01917519962250952,0.6255826931160569,0.0,0.4499279610010127,0.08935277250624787,0.6785662828972187,0.14246163525729127,0.711655967522181,0.016080485035378594,0.5619831851656923,0.05371519287888332,0.6274076626736549,0.07999500202526713,0.5200635467577757,0.06869511566808942,0.5230494936403787,0.045811765594891724,0.5927484022847085,0.07500125892559781,0.4742373511321236,0.055900297237464175,0.48251710984712903,0.10702094144993402,0.5486801763363586,0.2796842607699368,0.5776358619572666,0.22701699416481813,kid
7,77_Xúc Xắc Xúc Xẻ,0.6097678465847687,0.7189181756273029,0.4687476947537329,0.47925051273184366,0.5771491737785476,0.45428212713296534,0.5957196458993841,0.22692416141807958,0.6497500588568706,0.4828701345942511,0.5463450570563917,0.3936140089495452,0.3442136498466049,0.19582706886672913,0.24784007059742852,0.6616511301988132,0.6835016835016835,0.7445202034092826,0.1283234291979103,0.433415918362981,0.34926642901986893,0.49945723725789776,0.4598660268471475,0.23226495195903057,0.39385637106521454,0.42287002364488974,0.4817493333218107,0.4251002614674658,0.17193683995759726,0.17167228730893896,0.29793770356728744,0.8125372182074684,0.15181131431138373,0.0,0.27811097784118155,0.7314767339810982,0.4039233345036817,0.30552292964010086,0.046747900539624826,0.31652160153673975,0.07687346911874188,0.48767100600237623,0.104520851391504,0.5891379747615173,0.11584984248768504,0.5102662079199227,0.019082248884843528,0.37607483570060973,0.08319248141314864,0.2096133127033184,0.09909421385526296,0.5236264510721584,0.051355651356674775,0.18142289472881984,0.0812911483043553,0.5200442581778735,0.06676785938687317,kid
8,56_Niềm Vui Của Em _ Candy Ngọc Hà _ Nhạc Thiếu Nhi Vui Nhộn,0.14806185926375126,0.24749166215579166,0.5674633198055291,0.31888420072807155,0.5481722919206241,0.24286645645604923,0.7019194907768631,0.40173811946355636,0.6611949787865804,0.7502137424701697,0.4177129252235972,0.06095518016570559,0.3005322293141377,0.4686253793246222,0.34779616288717863,0.2732974421982396,0.8219696969696969,0.6801457502019664,0.012921714228565098,0.3884014589458953,0.2047441572160929,0.6616386527786783,0.3979823477915392,0.07198643835443948,0.6226612662935203,0.5303419304544162,0.29660234287283527,0.18880159621921777,0.6709719139814643,0.8249776433912501,0.7879507832231071,0.6296064054357527,0.7181288617763846,0.4065768590230292,0.6191659982404845,0.8163948498973432,0.5759733873364664,0.46655862005805143,0.434983084483586,0.7540569519923639,0.5146219081195726,0.7319424656547836,0.3954905762904495,0.8573477158171388,0.408207968954163,0.8315576969070436,0.6513304740982071,0.8721044339527121,0.36371105410548266,0.8223572499060924,0.34411804328778844,0.6076792362261706,0.2792514363163211,0.59179079748656,0.5239456156497182,0.7448875048401103,0.23826791536458086,kid
9,38_Công Chúa Bong Bóng,0.08801370594192237,0.2793850075957329,0.27902101555551495,0.21644055990316827,0.2903054885736319,0.26293497522114184,0.2534577120024031,0.3928143972603975,0.2900537649750309,0.5384690114198128,0.4210118807646008,0.09328883454548176,0.29157310503687695,0.13582387021105677,0.3276453570045197,0.1609547530211471,0.4065656565656566,0.4508238153407722,0.09877535610449374,0.6722384258516473,0.5647232161542918,0.2442956976598645,0.1948242350362099,0.3293298723191484,0.36252745963680744,0.5618120924558739,0.318713725771002,0.3151153231696395,0.2897020952108982,0.5007303385911233,0.3563209099694964,0.5626715688250368,0.5192329525163357,0.3942952081284898,0.47135873142189255,0.40409357638090027,0.8398198576392942,0.5123368815054339,0.45406227484860373,0.4053585900797153,0.752183210898848,0.6495625346109599,0.6335705223397085,0.7952786058253061,0.42961877307698926,0.5914628132795235,0.41045919505192996,0.5581427161233777,0.289799070549698,0.38670571218805605,0.2886010641513082,0.4200695872826531,0.20553677091053846,0.48468525997270245,0.3442999566930116,0.3612878693198378,0.3428699576838781,kid
