index,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0,84_16 Typh_ 16 BrT_ Lil Wuyn_ R.I.C - SUNDAY HIPHOP CYPHER _Official MV_,0.3981529997380142,0.43447262451140434,0.6574380031818888,0.1974192854346485,0.46214655214807177,0.19016214859128083,0.4249714481307021,0.2712459589388032,0.5142078419123159,0.283202489912451,0.3553558012456016,0.13393334393158723,0.030619031621741538,0.3957575706991391,0.2523963164755726,0.2848638816469757,0.2921739130434782,0.853427447419346,0.28338279924369686,0.36647106087157644,0.34812406499715465,0.15803160216380263,0.4829900681004077,0.7481081108855951,0.4594622534075632,0.6216003828663628,0.49501133610678166,0.38145588732877006,0.2749544923210823,0.6661961003428971,0.25013136202373004,0.6775468014165333,0.19521428599841723,0.6305853881199521,0.2723702121600914,0.5690079676536091,0.322314746121149,0.4352898769860738,0.5235808687000452,0.3908179865525855,0.2816520221507917,0.6896853916348215,0.5737669937073939,0.7229102468301313,0.5184751938107277,0.8041378121864463,0.45792820172913423,0.6475455383331012,0.355979314499607,0.5032073045094219,0.689379893798938,0.42559615940539636,0.29647884792700235,0.7238251960606256,0.199885619225807,0.8758484164653827,0.13149602190636125,hiphop
1,81_Gill - Mắt Xanh ft. _tlinhofficial _Prod. by Kewtiie_ _ Official Music Video,0.33936050801177964,0.513055014881862,0.6243638036449289,0.24780394977764092,0.5302006742366517,0.26831121212651426,0.7659628022214844,0.42819237435547686,0.7106875402430541,0.5823491956434838,0.36276618892588375,0.19072329084708745,0.0367023156559931,0.32473230196954056,0.36990141698515416,0.3435274307639083,0.2921739130434782,0.7975912191019146,0.18542608821911594,0.3652083813513791,0.2892793362704099,0.6004134632372466,0.3455811375940838,0.4845944421707622,0.4828626908924747,0.8297723552259004,0.49327297546334986,0.40956828771546144,0.26809710290816474,0.7661449824802676,0.41410588452447256,0.5354810679181472,0.37023737923904404,0.7977118739136645,0.8367148273121463,0.6837367238367493,0.4309401258955728,0.434764295772139,0.4586253890545954,0.6025855174534978,0.3761829359236231,0.7253174945505151,0.7546056168739805,0.4399559912574109,0.6568503655184255,0.6592035487172623,0.3122291697682093,0.5474273988972638,0.3746161297754976,0.3068609884302622,0.47327925202328947,0.8565009215488706,0.5807902299375292,0.6893228778504602,0.7959406943514977,0.8094282546750284,0.2578899069428531,hiphop
2,63_SỢ QUÁ CƠ,0.6694360539541804,0.32010147493958163,0.7810153842519978,0.2592152074519077,0.48731104592912666,0.1498353376819494,0.6077872289699591,0.2054955501790481,0.5841571765416964,0.31431221873102266,0.34952191709397895,0.11109803990127448,0.03728833777476215,0.41785111668054503,0.34478675695683086,0.453222489839976,0.5173913043478261,0.9249874433826821,0.39250200475710006,0.2740559204807709,0.26791049422856206,0.2960534838186387,0.15372555696047913,0.6989107536528136,0.18072393056737113,0.7219266203836404,0.0,0.5217630910778366,0.1453351766587383,0.7911263722406411,0.054836371040236476,0.4732204302553302,0.12117534287403808,1.0,0.0,0.5810512135813765,0.10107218458718592,0.8292603099812985,0.0,0.8060419568676092,0.04162862596609446,0.7059267726740884,0.14615831701743576,0.7329953288959496,0.34172972625180686,0.5744063512486076,0.10765032925069368,0.5568041519622784,0.1385540970905737,0.8313157904843707,0.12644053363610552,0.6873202561955991,0.18314648077965828,0.5707333916845845,0.33040515579562174,0.9954507017010417,0.2207903617060539,hiphop
3,100_B.S.N.L 1 _ B RAY x YOUNG H _ Official Lyrics Video,0.6520954282035507,0.5591898640069459,0.3809119678834405,0.5525050818365,0.6512442265739243,0.48688300964466596,0.7159152842739234,0.272587091597178,0.7255736643816693,0.5453900675966701,0.661267278930277,0.7929828162341768,0.036115054081991886,0.18535149309500576,0.4192165376798272,0.3046903206943138,0.5173913043478261,0.5547116684441065,0.24659072060767095,0.2275831288834842,0.49316803917219665,0.5223370369458795,0.4554080405802824,0.249988701055987,0.2493629543082274,0.5023302347322606,0.2331483629572884,0.5807475594674091,0.5688810451703927,0.5803698646897654,0.2871285972747368,0.489345181398595,0.33091757216736933,0.47083827158148783,0.34339135443245217,0.6827443324515153,0.20272557685885595,0.5364102735548821,0.4125458109946888,0.7635572462912728,0.6075860152411852,0.5281291470376709,0.4175167343696329,0.23480318187076446,0.8223205200246164,0.25925305585248,0.305947928882273,0.4898650467916597,0.26076105926765375,0.7490450856868025,0.467196564273335,0.7750215640764712,0.45149273813201013,0.4884323647964842,0.4155763902371285,1.0,0.17902371927880648,hiphop
4,92_GO CRAZY,0.18731171558311333,0.8032357587747021,0.26698062479821505,0.19475411189823919,0.4062485842191891,0.33615841072284164,0.21387331079757965,0.6269760733211093,0.39642692425228265,0.5123424742137155,0.5028081469104226,0.18172557790388555,0.03911254201132801,0.10642187177992812,0.19163017122372644,0.09268743116701207,0.2254428341384862,0.5204237252079005,0.43690826048687015,0.49431224370748494,0.7431471209324005,0.0,0.5971833675425468,0.41047523903312594,0.839816744343592,0.3884901105922277,0.28901332953529507,0.16581332888027026,0.34846263930209626,0.3848410437901001,0.9901597087932805,0.3907065662887918,1.0,0.7258599468476037,0.703501296832324,0.3309396660296904,0.9731865901517591,0.12577055718424823,0.6679134402750092,0.21034706863773692,0.8726674810734052,0.4359409989800457,0.8250883226797463,0.20069260763111968,0.7080945848927991,0.08106276304213628,0.9715210691742335,0.22282141911057216,0.5590486163747943,0.518029036383215,0.6475344368828303,0.663839130819836,0.8113372251151205,0.3208860695216802,1.0,0.3601696729331896,0.9999999999999998,hiphop
5,42_NHƯ NÀO CŨNG ĐƯỢC,0.6703711198719995,0.0,0.20481534956169703,0.09821216184170845,0.4560021635799488,0.24910915449076526,0.5138360206456096,0.26785155589705545,0.5266401969330141,0.36549123885373347,0.5710822450395564,0.22112653439081997,0.9999999999999999,0.04299484430198942,0.9046385550527836,0.09441188541142904,0.2575250836120401,0.5450195151860737,0.22879468425721516,0.30938445926862745,0.34356732908184096,0.22048128884684198,0.41976038428585305,0.5860892949765709,0.23510161985822486,0.5173483613525462,0.5122147537329711,0.45902400494836654,0.22639349207116405,0.9573858096093144,0.4510532683044471,0.6269322690232959,0.2178333441656924,0.7890950949951461,0.34085184899753507,0.7544045942530118,0.29950619717138954,0.781879123554624,0.22060683689301253,0.6488067541051616,0.29222903283643226,0.5636901380025161,0.4445450858389506,0.6245657874255747,0.3274504088037544,0.7519232453301923,0.46841361812968824,0.7615842623124156,0.37908487121089235,1.0,0.37924625400100154,0.4198019774450288,0.39829069653232135,0.6214574102106757,0.2368883653252401,0.5896632220905941,0.11298380999002453,hiphop
6,97_16 Typh x GONZO - Berlin 3AM _Official MV_,0.5105518098521584,0.6542181362066426,0.5393344043975576,0.5541928423172917,0.45831008107033366,0.2732885405462284,0.556498121403564,0.15868537989245626,0.5547412660591633,0.33357301883756063,0.4230510269853063,0.3156670210447345,0.060273330546724804,0.196937822894873,0.6243189038084824,0.5317172855306128,0.6425120772946861,0.7576669995170277,0.2181566044839789,0.3450583414063786,0.28522748384028807,0.40109987739459385,0.2837204717715216,0.5646974719752114,0.2057991444916727,0.5638589146762663,0.21106778771279794,0.6223190171101927,0.10821406276585704,0.5269762386857523,0.12107322371857632,0.6544353777658565,0.14068878335604723,0.6532329307370925,0.18494861714880473,0.7384552464099627,0.212255180268261,0.7810775419979088,0.30086652883978116,0.6062063720938307,0.14822238842423158,0.5624573856093076,0.25634772598359845,0.5859996547509636,0.3036851299402963,0.7527260517316737,0.13140139102513088,0.583294980297848,0.1688494926325676,0.7583112052388918,0.10812860436296678,0.5480250647924887,0.13035039106506047,0.5498783172536658,0.09504160523867983,0.7270021582234452,0.06075848697444686,hiphop
7,10_FASHION TÁN GÁI _BECK_STAGE CYPHER 2021_ - Wren Evans ft Low G,0.4342080431376616,0.9188689956339351,0.26059277158286664,0.45723727224103944,0.6619971176911233,0.3872330409626564,0.7916304463846213,0.14403621199271896,0.7487626846669875,0.4735528342028149,0.6038932247297569,0.35374700716615287,0.27838193059992455,0.07557476888002823,1.0,0.23806333178104866,0.5173913043478261,0.4884512426091058,0.4384046660994746,0.08859465788200249,0.4245481426599319,0.6285383124139057,0.4608915321933873,0.5842394484679156,0.4040587257281324,0.7502954548461209,0.554093832025248,0.6005907386472235,0.4296961862210405,0.5836144902667392,0.35004096839602056,0.5973253507270154,0.35237766182174274,0.6923037758074779,0.45702941852221823,0.6089104214133174,0.27916346933608444,0.6457720140809413,0.33389815143268875,0.7166796720765309,0.1566043561167763,0.5975860236445913,0.2870768728867975,0.5849618171915907,0.2298397447192273,0.5881095945509276,0.19238112862465823,0.4560790302523126,0.21701922242452004,0.6186984355062088,0.22333303333033339,0.6327022887497515,0.05549296917091434,0.5809804523139317,0.02947103958418945,0.789973610778012,0.0745047026183556,hiphop
8,32_Wxrdie - 40 ĐỘ _ft.  RPT Spidey_ _prod. 2pillz_,0.46579172755305787,0.4849847313520632,0.5978537830854476,0.2581043164087487,0.4117355033282649,0.36941686410660257,0.43562128438586045,0.4709327223332316,0.48856505250908056,0.5596386458259378,0.35648070220094685,0.3395855596454837,0.04110611240774466,0.31072605421887217,0.4095858771487491,0.3043294466412959,0.2575250836120401,0.7582611379277691,0.23543745833496726,0.5744380575015007,0.47881974066819266,0.3320937780965802,0.3812888053012502,0.42463053116479543,0.5620059380647341,0.3945471578762725,0.4093958871836852,0.3789113203908941,0.2588994678569468,1.0,0.5567542936509859,0.485350616206569,0.39629906181527913,0.527384826925225,0.4096616906652827,0.9219737588739259,0.32839901431398394,0.5339637730737925,0.2608027800444934,0.8526703472925958,0.3057259295080253,0.5605156007390407,0.5948491602877377,0.7959328639286567,0.3234100976557873,0.6367469463195353,0.26328555351753774,0.591821218986985,0.14267105258647245,0.8583358355000765,0.3612513817445867,0.34700992265005043,0.18000515897187302,0.6153469680403472,0.08403387920771771,0.5842945927088151,0.056831450973058445,hiphop
9,38_Quay Xe,0.3987868105888146,0.49218580326368944,0.4088854125862046,0.2069499536767235,0.6794109558476372,0.3163436237454148,0.5972946985444567,0.20746170163989283,0.7049489230366746,0.30162533707850714,0.6573444947593571,0.2961664354900671,0.036986908944482394,0.19265362429449043,0.38478770958899816,0.15035779814666,0.5173913043478261,0.7594541783364296,0.14721628066784875,0.16649277798571882,0.274813470887714,0.19925616732824958,0.5700487474999139,0.6084425886572481,1.0,0.36611936473778256,0.7593370909778103,0.11753316495235694,0.5780156648890664,0.26391395731290307,0.5775375387136517,0.25870502568580006,0.6561536104645129,0.431205654090867,0.6562822861622772,0.6234683031884456,0.38532402223250356,0.2960631539211357,0.8525625670910618,0.40166591271423624,0.4176465484166036,0.2619356077571317,0.953869368674561,0.25060226542833075,0.5920636329047495,0.711591565788906,0.6425480407451443,0.42578102827524983,0.7198695951759815,0.3833646007111673,0.5320654052694372,0.374040444148123,0.6459642577817537,0.542473102401914,0.3597387354168516,0.4051244986462218,0.1976815781238793,hiphop
10,93_Nhanh Lên,0.4870686190823157,0.3091676066773017,0.7958272035989123,0.14209185089044565,0.45740591300279865,0.3078968691416075,0.6455929251869983,0.5446464355284298,0.6424849373984409,0.5980619221640968,0.16535017674082564,0.04992370683513135,0.03767649743340576,0.6099139581200147,0.4079023009570103,0.22404018710353596,0.46376811594202894,0.7790440892143977,0.16770818208506927,0.4762578880959836,0.41513039007823893,0.6595722628544249,0.2727332139336047,0.41123314578205344,0.0,0.7609420942799843,0.10946637764529027,1.0,0.09692374484146093,0.42892414850343735,0.18463289179055603,0.8432314204962408,0.41635642500331077,0.5604502062561649,0.22915453015538845,0.5602062046324837,0.19092366898794105,0.6071758533938562,0.16979840720669903,0.6083691680987922,0.20505701408256144,0.7061662897318504,0.172329624331081,1.0000000000000002,0.2651496961924895,1.0,0.23573806525691915,0.9999999999999998,0.22716584936615386,0.9824693423449533,0.23779276254301007,0.5098769251849364,0.1514277704534301,0.45987517110639964,0.1478814285231183,0.6959615062861204,0.11266668046045766,hiphop
11,9_Tán Gái 606 _ Low G _ Rap Nhà Làm,0.3175658361275624,0.7148467256396054,0.5859220839906537,0.1286126740489152,0.17450974299046995,0.2727973322125236,0.24860471845641818,0.4182494617656308,0.2554186461644634,0.46125607958225934,0.1690943726213885,0.11593630667961435,0.03722120373569766,0.20195609405981577,0.386557659831803,0.3729254909131797,0.5766590389016019,0.6631199960551145,0.27973561847601097,0.6708706062897678,0.47617448589762357,0.6396417781071742,0.2932529902715655,1.0,0.176634620489989,0.7820494031861105,0.3488950006218398,0.4751367875424996,0.42252669557425687,0.5289676478643028,0.22269374863788732,0.3417384965835825,0.31162057399756854,0.3604596675287201,0.3156028239335741,0.3034121366762591,0.3083991450943168,0.5183527348800914,0.3838352503341015,0.40864238558512167,0.12536674638064477,0.41778239255649785,0.49206059312825134,0.2983450861572908,0.4725773812032463,0.39762505451017466,0.22844385476625023,0.37892782538267056,0.40095198264011495,0.016674346833742804,0.503608113004207,0.3095927171738946,0.18952917077600046,0.5835934966183781,0.2780451593719407,0.3311099051914947,0.14632830017464712,hiphop
