index,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0,19_Trường Sơn Đông Trường Sơn Tây - Tuyệt Đỉnh Song Ca Từ Như Tài _ Ngọc Liên,0.36482026741608076,0.7079185536429993,0.5147931962026239,0.4329733165794484,0.6165585622552466,0.5448146661514965,0.9541472086686585,0.586949688546423,0.816410067280505,0.6273984647203721,0.3309451714683562,0.25700880224420575,0.5055084829292787,0.2500572857529151,0.6590780655485591,0.5035643804631491,0.34917355371900827,0.7242568341782061,0.28169388040582805,0.26933945294006845,0.5269092781910787,0.9245286046869918,0.5997788374285999,0.5475198810678461,0.5648060218783263,0.550086358298646,0.44174055297519155,0.7639217147059144,0.389253350035497,0.5509016620439815,0.3019510085089656,0.5130471593346426,0.31449777064106516,0.7722434462530137,0.1785216260029348,0.6147945709670994,0.31234405021671147,0.3927835426013807,0.22338756303779725,0.7761775222495664,0.35457389900814407,0.8121693651709518,0.32904653557321917,0.663571095273394,0.27403632920539206,0.43389587783966177,0.2941604904019748,0.5245784042073122,0.4144574803379868,0.29330465681336976,0.30181164063540217,0.4786550524444464,0.20125551487815801,0.4347444325183658,0.23225447434980756,0.5196216247712523,0.19628779943544383,red
1,52_NSƯT Tạ Minh Tâm  - Đất Nước Trọn Niềm Vui _Official MV_,0.5353210858731252,0.6218255593459485,0.49357044237884035,0.2647280445886653,0.601753674946928,0.32341286533822716,0.8996131075422679,0.3805435472070745,0.75091211028252,0.3537512450852954,0.39195233368239546,0.3301518029248462,0.4908176128679801,0.15841801940001607,0.711767747834928,0.667919884600673,0.4976076555023924,0.8081227380923142,0.26541016516985355,0.2785553751823858,0.2699319728685167,0.7858951331628791,0.49958322120754656,0.7708695452367972,0.4327232293370735,0.6979851885747064,0.3632341000497843,0.7629481684637172,0.30430783591470134,0.42726462816491506,0.09706648864665754,0.6875780411802054,0.16047352491834216,0.7427757721348122,0.15381996061340672,0.5231359016947372,0.09571362029304425,0.675938791446293,0.11125768485092949,0.499577461231205,0.11318619876449376,0.6059667168358988,0.09587129035056076,0.6373583267003213,0.09090542813071067,0.6319332116644198,0.11844309707053498,0.6330150244170261,0.0722623790043724,0.5787968879315083,0.14823546542636734,0.4248205312126709,0.055471115094083354,0.5260487124117301,0.09450396821269064,0.6031975285361934,0.08664156111034525,red
2,74_Hội Nghị Diên Hồng - Nhạc_ Lưu Hữu Phước - Tốp Ca _Official MV_,0.49515816700605053,0.5332709930802322,0.37084875360484715,0.05411403062110937,0.16651171731094783,0.058216711154101194,0.356307551693991,0.23746004981033794,0.23671006873904799,0.04758117626466275,0.21022676937125617,0.07846751727952946,0.4901054812268337,0.14794979106298067,0.693003681850021,0.10551411172702439,0.787878787878788,0.6474565636918951,0.14924545432786412,0.710526593023535,0.24976721724299422,0.4326905556044814,0.5290974480860728,0.8974867733458471,0.46467525415008404,0.3973635971077031,0.1515796273035537,0.8619378930294235,0.18961854835286915,0.2794905917551903,0.2544737276984872,0.788777206562836,0.2023848601305709,0.6956831543447402,0.18756942435963947,0.5013015978747506,0.1064687846535379,0.6903097451903837,0.18243064031296005,0.5685240729104214,0.17385031022016006,0.49721288545336495,0.09220985173356312,0.6795598386602505,0.06505297480217898,0.5795648103769078,0.20441826828836673,0.5297494729165972,0.2578210975829135,0.42127535060229016,0.208164605694652,0.48529068648791496,0.12523141309785207,0.45199715008642105,0.19465652297474834,0.39754697669007155,0.1283409890726135,red
3,95_TỔ QUỐC GỌI TÊN MÌNH - TIẾN HƯNG,0.30449666713796564,0.7679733341540151,0.43696698328654343,0.4854929837721998,0.16255422314643253,0.435007505575235,0.4300503243202124,0.37287984519881556,0.20011626671334015,0.32446374528644073,0.12714463220111433,0.42814143053884773,0.465860358986462,0.2864760730828127,0.6077210924610641,0.17259063856158477,1.0,0.4820343054647058,0.5355682266058492,0.6925259095712312,0.5347809682770573,0.7045033064624074,0.6144422559523042,0.3395624026698514,0.7738590714634225,0.7149450493439994,0.9402279413916818,0.49138166581116993,0.6152770110655086,0.1970499599689957,0.5908638503276598,0.8303470944978466,0.44393728675787486,0.3188584552553455,0.8529911283923297,0.553311182664194,0.5089458679916543,0.5901726510063567,0.22914194577469385,0.3124549183098668,0.3360323598397591,0.6038761392384453,0.22491035131852455,0.7840577793976369,0.24774504489553362,0.2802396547225166,0.5791023978193872,0.605899047665056,0.24419533513563582,0.49709704623217976,0.23311339111826646,0.0,0.19183688152962136,0.681106751161018,0.21353157648209753,0.4770852447129955,0.1667726575984952,red
4,2_Co Gai Vot Chong,0.19258498324458817,0.6979378002097469,0.4476134087600612,0.209798348971498,0.15967314942165145,0.14240474778131518,0.49773360153182555,0.28701130092873184,0.23743100570707054,0.24171551318127754,0.12526605592114964,0.028297465440201855,0.49050235836184886,0.25914687064430386,0.7075486566675383,0.11834740505290578,0.34917355371900827,0.5341330510400802,0.2035597667194209,0.6198308354172025,0.1704427905918124,0.8816109010394936,0.16900427663222134,0.5342598622706614,0.5945639055073013,0.5642270235718265,0.13667228818216184,0.6656924082353479,0.27024376696431707,0.35117921902245597,0.30415894524900566,0.3267797912464018,0.29520042066709284,0.7151854753469464,0.17731680623191637,0.6878557512980068,0.29985877596563304,0.37933225353446115,0.7066845200262527,0.8616775862536408,0.6272638346026023,0.6306093500998295,0.28141298827871175,0.5004200361089279,0.490001899345055,0.6469042952946341,0.7786344789835913,1.0,0.6328150818537762,0.8761711773716384,0.562859764442558,0.512539495241091,0.23809011860295515,0.2847187967216735,0.6742791289894071,0.9530626290597135,0.5068747638689344,red
5,53_Đường Bốn Mùa Xuân - Thùy Linh ft Minh Đức,0.35544638341104906,0.7810145994559825,0.7658683292686728,0.49159827841644943,0.25158936260888976,0.37450457963532424,0.6051764572131205,0.588458220430276,0.39826558401103496,0.5193393411121174,0.17442932850552106,0.1901363849888283,0.49160313883624457,0.5722945801274784,0.7365775714163083,0.5032441709871911,0.09848484848484851,0.7867341119069754,0.2578379955180655,0.6058770244489741,0.6253783540486398,0.7903793284819096,0.38892278557467247,0.4687289713854378,0.3386307886508158,0.4984204283139588,0.2225948027845671,0.8682262327674433,0.20772726097156943,0.35333538754107824,0.23972790686589146,0.5635201184824984,0.1892590911845075,0.7781777608627944,0.12117866487805934,0.6143142735815302,0.21022331278334788,0.3676356932601348,0.23238591935460504,0.5775886387791934,0.24213284638817167,0.5781517509876113,0.11886872190684002,0.648914314601174,0.12944001290050203,0.4208250515105502,0.2044811180014251,0.5301554737884558,0.16031762927727025,0.2795771269338656,0.15128976180199027,0.31311761227164747,0.1828770352559415,0.37008621382083096,0.2067009549779934,0.5574104015237554,0.18764501019833413,red
6,88_Siêu Phẩm Cô Gái Pakô - Lê Ngọc Thúy __ Giọng Hát Cao Vút Trời Mây Cực Hay,0.05372412531502946,0.8185141082305707,0.8235355587025792,0.4482910588881235,0.5443827023819888,0.5942738656800126,0.8897185135217575,0.5147130913835799,0.7183574305473079,0.7992578278575284,0.256686891081192,0.26529010453562113,0.4893403593186642,0.6461891165281988,0.7142909099806946,0.811296633690933,0.7017045454545455,0.7624418979747125,0.21660577212276028,0.27022519507616094,0.652951912962155,0.7394258170020239,0.44070029611193423,0.0,0.654111237464896,0.3970596432831236,0.35982118675125185,0.5899208545043488,0.5847038096879683,0.24151812269202858,0.4838495717842658,0.3069398583143859,0.5137719549817372,0.6796527670439986,0.2341516258283744,0.5889520128835984,0.4226762825598919,0.3914208054970284,0.3476878655178183,0.7976365405952275,0.6375765272648132,0.703325490892707,0.374359107487055,0.848404331292911,0.4362483892002488,0.9705424539076395,0.7694069433931265,0.9490695382024761,0.7161818776704977,0.724999922063401,0.5603084781794716,0.498097717513524,0.4019228507742018,0.05514931144449087,0.6331795305528636,0.789203650001654,0.3364575961030226,red
7,61_Lá Xanh - Vũ Dậu _Thu thanh trước 1975_ _ Official Lyric Video by Hà Nội Vi Vu,0.1859786209982699,0.8403008430138277,0.46004349497638025,0.4276760758274055,0.22972073474439647,0.07952981612965401,0.29984268657544166,0.12791537192571165,0.2609510533805901,0.07892723035177811,0.24692601771358857,0.03546074559189537,1.0,0.22758938682345498,0.9312749338331476,0.30963966790205355,0.4976076555023924,0.6360997004262248,0.22150693055606363,0.6343446591888448,0.2874544173281996,0.21011052185873447,0.16666859154468228,0.3778374285118746,0.36973775631056705,0.25442412855523705,0.33153059397474127,0.6289864429803529,0.12863985761111757,0.5568658171442956,0.2822766322662691,0.3463127393706581,0.05231416280537465,0.7250730867466267,0.07585022874520017,0.6703567234616487,0.1544664649977912,0.06600943672568849,0.212572018489,0.5291549040676734,0.12953813863814784,0.6502977112704722,0.3946984476513699,0.6241350735778038,0.45271761487394035,0.8761564031427437,0.37389563481522053,0.7157187370242016,0.44049191127092313,0.617488593361033,0.7211858157021309,0.7524471170091234,0.25646662728979835,0.9153214624741703,0.3119610799817001,0.9966809957564045,0.35485072959085445,red
8,76_BƯỚC CHÂN TRÊN DÃY TRƯỜNG SƠN _ Vũ Thắng Lợi __,0.36790179827329617,0.6054955695018851,0.0973048310263951,0.03977044653348729,0.24425207048207964,0.12434207033587463,0.3524964115644177,0.16082190393690957,0.27242978678185004,0.07947135026850864,0.27502629325325345,0.11467360750147433,0.4812642064355598,0.022897572128026778,0.6633921325025184,0.02093571350808779,0.34917355371900827,0.3785250560863981,0.317149377237447,0.6566702270968191,0.2458432192447363,0.258499805408188,0.15710813632272536,0.5166558790953186,0.024920527648671226,0.3376038636483151,0.09561366859606532,0.5318844089959837,0.11745851293226217,0.1545260548339337,0.07161732944121516,0.38516265082102646,0.030150876478323096,0.5407971185710392,0.19437602303404594,0.513469814192557,0.0955811881537115,0.3700894099276303,0.0517993663326958,0.3066768089387438,0.1281680212001362,0.5185638561211551,0.028817182644830436,0.48453769045803297,0.022879726795198424,0.3702368517433059,0.05502191135171981,0.5656834409354116,0.05317477908531054,0.2870771107517263,0.0769036407769411,0.3985708602125391,0.0675859569132677,0.3457787159694926,0.07886687032388062,0.27037023764667323,0.077956437314653,red
9,22_Tiếng Hát Giữa Rừng Pác Bó,0.05591920087107727,0.49770343242277093,0.4639650217792018,0.8160306868791979,0.3284997660189173,0.34075851661539536,0.5699330380915827,0.7373335842796938,0.44877076079686473,0.5412044977074567,0.2729069321054819,0.12997390096985728,0.48794940250148255,0.37944553990527174,0.6999723779966255,0.1124745583766034,0.4976076555023924,0.5324034435417739,0.5128398910893495,0.4781185486444359,0.3874577730182097,0.7667491834259338,0.6792496271025137,0.49667942865586545,0.6582418729721188,0.3393229657730535,0.1515948800099816,0.5362963761851939,0.346847000406894,0.3627531117319812,0.33418116455684727,0.17578479560073387,0.16601249517898697,0.5671099316987838,0.17755238178852412,0.5438316798186068,0.5593017101518838,0.15447562503678225,0.9999999999999999,0.5337123272533466,1.0,0.6957586510760435,0.37131967563535634,0.539371447225956,0.5407848855386029,0.6843207576096627,0.36715710513737726,0.7944878827369307,0.6859051150525107,0.43518778086878507,0.5196787021249585,0.47776104525363583,0.31036208847303787,0.02181021825495566,0.44052486737119645,0.7151774270450226,0.49980430697793216,red
