index,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0,33_Ai Khổ Vì Ai - Lưu Ánh Loan,0.2685837937641493,0.4673933970024562,0.8683314443255301,0.5379520352692629,0.5977004146412331,0.4213486288559915,0.8152963093078218,0.18125877454609468,0.6837729872278009,0.4944033138922589,0.41093758543674275,0.3780893752740352,0.05241347285987687,0.7452346846079361,0.26444096623244645,0.6538720290429115,0.8193277310924368,0.9619648881267071,0.0014791938876724114,0.41629214895716293,0.06125078327381278,0.4455791573429431,0.18272388063642686,0.35807128043417824,0.22900056365314853,0.5467794660228181,0.20511457933294297,0.5599062134109298,0.3406985479300641,0.5745313491464082,0.23660697919174606,0.34429331453440787,0.2952019775521206,0.7177683929934241,0.19125814282263598,0.6181989445169388,0.29336913845886753,0.5662258164523588,0.30404635268089614,0.6396075157303593,0.41368919145299554,0.5397226426263138,0.3592839645528266,0.6867542927646272,0.21922087160935932,0.5302185659272234,0.36404682095775526,0.5453321322664884,0.38268259797274295,0.550730675430659,0.5887312511421682,0.6483414649583159,0.5522766187085286,0.38857733251732296,0.3905209786274626,0.7420702381001223,0.4807610472071458,bolero
1,56_Thuong Mai Mot Nguoi,0.14302388322398807,0.3392787342407253,0.446835685829649,0.08136232086777047,0.593663235923347,0.5606779147003913,0.8355105896552677,0.161509205384941,0.7157828075951804,0.6336002943144818,0.3249098839532456,0.41269250532611224,0.0,0.2646642320090963,0.1615426876812932,0.17716962999124408,0.8193277310924368,0.6085016859736191,0.020341676231648884,0.33661684323942764,0.42173083465349354,0.6594124453444958,0.46917541717520217,0.49186870772296987,0.3935119469852761,0.6863270959234584,0.9497176984389176,0.6835278997602527,0.6012325002637751,0.5787349885554152,0.2366071935838448,0.699139648707293,0.5527806156638515,0.4465785953311771,0.8053480373207246,0.5499490262220093,0.5444607985679322,0.7604932274036981,0.5236602322079573,0.34313128822261063,0.6276885812532725,0.9016384774166633,1.0,0.4753575092147334,0.7630451588284347,0.5391940152480953,0.6390116105001882,0.8502786027368789,0.35752315219957675,0.05677069178645233,0.4016460261897049,0.38303853082080125,0.3157083210772875,0.7138863278450851,0.48368177410450663,0.5537253902020095,0.5435413636458333,bolero
2,4_Hoa Trinh Nữ - Phương Anh Bolero _ Official MV,0.18162681035494055,0.4755100433471213,0.6579608178918581,0.5931295927073343,0.5892613329718691,0.42488768374952074,0.7900509956884532,0.15887773424717933,0.6380924144423898,0.5085080510745738,0.366115104585088,0.2976090576147945,0.04303946696219715,0.4945383111781214,0.16654584783348325,0.41292003774174574,0.2586206896551724,0.748297056299551,0.04813274735201094,0.4052578258758057,0.18000725736523165,0.4127894076358536,0.4665065461796061,0.24929157271771088,0.6241756230828768,0.5147104296443624,0.6579977388962671,0.06807618966983536,0.8994126274478484,0.49810325321808757,0.7188469521268877,0.13631407933508088,0.6240995496581534,0.6680040574057043,0.41033110857527466,0.4835931701902074,0.568139492482604,0.18102899694594576,0.9999999999999998,0.7158192011905418,0.5244984182554923,0.28657886991091497,0.8262272668886659,0.3991703773023887,0.6901206611121066,0.6470493106949966,0.8809042600840129,0.7282976609895413,0.6261699309125336,0.7663373959180949,0.8476269689656878,0.608848616056336,0.886824957551332,0.41198090787245634,0.5063780214565275,0.601071698520623,0.4340877931391716,bolero
3,42_Chuyen Do Khong Em,0.0590747756425094,0.41723456451603536,0.9332439314097736,0.37968309140727263,0.3716783438739092,0.30714990665099956,0.6828234140166825,0.3052850155396244,0.4950820141115766,0.659947666621008,0.1165809319913016,0.10146644644008149,0.05399862982374095,0.9339512975258685,0.2373334409028206,0.35144242790763336,0.1841517857142857,0.7500573585979716,0.02749145463295627,0.43862497910507803,0.21116112634719247,0.6719128123624162,0.20557784515415556,0.7590290822480771,0.5077902484275767,0.8584161076232582,0.7635415257809329,0.6573445140997825,0.4076571811825673,0.5482098666307431,1.0,0.5560523209076247,0.528758010338261,1.0,0.46953805305272256,0.27977341146657025,0.2497383240155518,0.6800802047158655,0.17812341440195628,0.5997655103771333,0.4421458636308825,0.571149657165751,0.3836682104824363,0.36165846644223043,0.33281551239726903,0.5578096525933424,0.42308468070450406,0.8956445159367116,0.5298670836513557,0.6378664256015942,1.0,0.864554457298996,0.9092075786092267,0.6163100777420045,0.7909423143942463,0.24113458934680998,0.516728131406933,bolero
4,68_Cỏ úa,0.14865866424199825,0.5265023452951167,0.9009026357913739,0.7489101670923127,0.3238495403851568,0.40302628763345477,0.553783189960509,0.34691124171132437,0.4104112538913465,0.6830379522944956,0.12886699838905824,0.23409841993315564,0.054538198047855854,0.9261675865725152,0.2427620247997134,0.29707104335114615,0.5113636363636364,0.7866996613397184,0.047177837233757694,0.6084899851046564,0.32500978885924,0.5172947558698304,0.17170881548490124,0.2925890784440589,0.49679088169822944,0.4183129768805447,0.34394198289485023,0.5274650938458737,0.10726593827951497,0.13352933964053093,0.31114210744431553,0.4708795728032115,0.5730562574199152,0.3349763510026681,0.5095435066921524,0.23804442154578448,0.22129844893763911,0.5297712872909833,0.37003100141841444,0.15480554600429602,0.3301471843814767,0.49402661533160963,0.44268833885907893,0.26555491445974105,0.3026186960697419,0.23578875184166204,0.46244044989562577,0.5856670980197379,0.21334839544753154,0.5999677539874495,0.29206135990395066,0.48920442934177627,0.2744496999790672,0.4165637996183853,0.334222706037966,0.5339193943928215,0.26554507609673106,bolero
5,81_Nối Lại Tình Xưa - Lệ Quyên _ Quang Lê _ Song Ca Bolero Trữ Tình Hay Nhất _ _Vinh Sử_ Ngân Giang_,0.32471946043635946,0.3694999329082247,0.47054400454074824,0.24406597170199057,0.5155124978656772,0.23486059647548885,0.6192885353040405,0.16436434517347026,0.5171557344859781,0.3522893707950805,0.3992424784121068,0.132187026475179,0.05176150685517569,0.2508392171570534,0.196051782938666,0.3570538437765678,0.8193277310924368,0.7782763827111205,0.034152998645923124,0.5081540715879815,0.16692659019532302,0.1263733264725003,0.34278969627289857,0.22683620592256384,0.13705510996209075,0.7103198245624138,0.3533371770210878,0.43278137403944567,0.12058880179882436,0.41645542532549246,0.3553978892240314,0.7573618092109362,0.3457824414406783,0.7077624087343026,0.17083300631736142,0.4343024678622366,0.1814799472313267,0.6083459808337751,0.3109186804343364,0.555491731641418,0.237464523036658,0.5801243941461752,0.10557699659972758,0.6151877546431856,0.3242250165404861,0.8393056799199095,0.41388357976140994,0.908294153875794,0.32827323081060444,0.5475887149145586,0.1669517563540227,0.5369123328890337,0.23729876850036707,0.4112662729522438,0.2734289242875473,0.5147059002633422,0.20142172353508542,bolero
6,19_Không bao giờ quên anh,0.14571826308401836,0.5200655457478396,0.8380616868816577,0.581833052491184,0.47435362241363876,0.2969617136830575,0.6669897919271708,0.13320410694553425,0.526908482810456,0.36893991462862397,0.26216093443084953,0.22245611441805316,0.055524375663248186,0.7389488502257325,0.2645246665649512,0.5508403695573585,0.8193277310924368,0.8813610407964487,0.009069406489435411,0.4796204085300637,0.13901180833189847,0.3552159456832248,0.20611842549995807,0.3384357539515459,0.24909093214605643,0.4032956874606491,0.31252530209023255,0.5443755405334549,0.26766728408738366,0.6573388755163037,0.22537267242538145,0.2568314589368299,0.2637204037737066,0.731492341288385,0.2959939562700875,0.43545357485143155,0.29897289625431916,0.3602018569692145,0.2341213314716743,0.5013913910983584,0.293184781262822,0.5374446375180482,0.19452999655852682,0.8065668434451214,0.15922325557949624,0.6227581683022007,0.2824509703536671,0.7064566047807755,0.299907144287207,0.6773721946880311,0.3225088031910526,0.7022217075498756,0.3228249342637599,0.11820163059424682,0.33405939325617473,0.525067814471464,0.23993534012368817,bolero
7,64_Về Đi Anh Ơi,0.12459655653332335,0.7481247119429195,0.20043754972549804,0.7604723748840406,0.17427774319409972,1.0000000000000002,0.08902557890370999,1.0,0.1410936601934425,0.9466289078405687,0.29875414828243274,1.0,0.05658876016634176,0.12862722587516517,0.24013175761159877,0.22570798076344734,0.8193277310924368,0.0480338097543731,0.6824356676776432,0.46149223034841325,0.7683978280434365,0.4039059363858205,0.807248704653635,0.2931190399649509,0.3808440475915202,0.7142118010979355,0.05831975542096446,0.29989731895406385,0.2761576134966451,0.24922793206361896,0.17399526750881317,0.2606559019856854,0.49003091862445597,0.7724746881624617,0.43259830387466025,0.11938084208649129,0.5576343998335511,0.46728840992207793,0.2496553073380598,0.0804602731279821,0.398389566394019,0.5865394173700226,0.5126532455272967,0.7377765337066554,0.3704876438839909,0.6574623577181039,0.3425489122925364,0.6546657086163972,0.09724900572296219,0.7831120465739845,0.2555737960740109,0.3046336723930868,0.20597375698957315,0.3386947432133911,0.18653039691890083,0.14861602563342352,0.22465365927454511,bolero
8,60_Tựa Cánh Bèo Trôi - Phương Anh _Thần Tượng Bolero_ _MV Official_,0.09055595082765189,0.31665786694825737,0.7513076502208453,0.3739919510554727,0.5708624110130786,0.3385556366344095,0.6812305689900369,0.06698565139764462,0.6062087296200069,0.19957105653502216,0.3940899856571436,0.2784559472625453,0.05295781179989395,0.6061179953376243,0.2277687411721346,0.39876187569042426,0.5612244897959183,0.8849218222405631,0.024573892185416793,0.36569698708030307,0.15717365828799995,0.3315772718907252,0.2138556807757449,0.6653887627430547,0.2884283027973555,0.5511068326868921,0.30656052665199374,0.4302150944387204,0.2688961781937676,0.5037075296450716,0.32920582091699363,0.3293976075338355,0.19083436081344368,0.583762133668251,0.2513725488138334,0.5206489018158776,0.35223045296297667,0.5062073506370609,0.527471509322256,0.6216831838678372,0.3818472865939768,0.413712568465872,0.2464220494214932,0.678321684281937,0.26733254015484087,0.8697642578461444,0.4135095872944496,0.6372027052535689,0.5636592151709021,0.6168297370294181,0.5059769802866464,0.6495277135273052,0.47319303786414124,0.6557346834503136,0.5347960251126244,0.7208003381672616,0.5439756826177806,bolero
9,91_Đêm lang thang,0.2105467010111426,0.46760816361058843,0.0907799535970168,0.0300743786290449,0.10538419705329294,0.17326436783226323,0.16257868340221293,0.19559626832157517,0.07674372638209448,0.1506054512017464,0.07584259029480667,0.06887578688135937,0.053939846616313875,0.03904023273913301,0.23758975454466072,0.0062862015689186986,0.9040178571428571,0.08203525586888771,0.06535950575408504,0.8109550853467347,0.20086426621412562,0.13885575486110324,0.1379509550786397,0.3359717021274866,0.5259957975890959,0.42787480207468664,0.2669027902007828,0.1770156765351194,0.08590576493977359,0.10682036142968021,0.16970356647687973,0.26028285958624287,0.05997475225562782,0.20119076746966535,0.5967416440891343,0.011886300368923325,0.08079325297487427,0.5128688961229639,0.18022413486455574,0.006418077014189727,0.37145527778249854,0.3072415819024098,0.14427217387194807,0.10325971328488143,0.0,0.21875497264808674,0.1101110806821583,0.24214883274975846,0.011830099431174468,0.026977614630557034,0.12681011550576454,0.0,0.10067102989956844,0.006461460346042003,0.25289446937468274,0.15360396824941608,0.09666565264592586,bolero
